Id,ItemID,Depressive,SentimentSource,SentimentText,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
2203,2204,0,Sentiment140, internetconnection doesn't work on my Iphone ,9,46.37,1.38,58.07,25.77,2.25,22.22,44.44,33.33,11.11,11.11,11.11,0,0,0,0,0,0,11.11,11.11,0,0,11.11,11.11,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,22.22,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0
2204,2205,1,Sentiment140, intrigued about tomorrows @rhcp_universe announcement ? http://blip.fm/~7c3xs,15,93.26,50,10.08,25.77,3,33.33,26.67,6.67,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,13.33,0,6.67,6.67,0,0,0,0,0,0,6.67,0,6.67,0,0,0
2205,2206,1,Sentiment140, INVESTING IS THE KEY TO SUCCESS JUST NEED THE RIGHT TOOL,14,97.73,50,1,99,3.5,21.43,64.29,35.71,0,0,0,0,0,0,0,0,14.29,7.14,7.14,7.14,0,0,14.29,0,0,0,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,7.14,0,0,14.29,0,7.14,0,7.14,0,14.29,0,0,7.14,0,0,0,0,0,0,0,0
2206,2207,0,Sentiment140," iPhone 3Gs didn't come in. &gt;.&lt; darn AT&amp;T. Cause my dad ordered it via them not via apple. I hope it comes in tomorrow, wanted it today!",33,73.59,6.5,98.01,80.64,4.71,9.09,66.67,39.39,18.18,9.09,6.06,0,0,0,3.03,9.09,0,15.15,3.03,0,0,6.06,15.15,0,0,0,6.06,0,3.03,3.03,0,0,0,0,6.06,3.03,0,0,3.03,15.15,0,3.03,6.06,3.03,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06,12.12,6.06,27.27,6.06,15.15,6.06,0,0,0,0,0,0,3.03,3.03,0,0,0,0
2207,2208,0,Sentiment140,- iPhone 3gs in hand... updating it with all my crap ,13,93.26,6.21,63.54,1,2.6,15.38,61.54,30.77,15.38,7.69,7.69,0,0,0,0,7.69,0,15.38,0,0,0,0,0,0,0,0,15.38,7.69,7.69,0,7.69,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,7.69,0,0,7.69,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,7.69,7.69,0,0,0,0,0,0,7.69,7.69,0,0,0,0
2208,2209,0,Sentiment140, iPhone activation server not available. gonna give it a few... my friend had the problem then it started working... argh...,23,60.05,33.19,27.39,1,3.29,26.09,73.91,34.78,13.04,4.35,4.35,0,0,0,0,8.7,8.7,0,4.35,0,4.35,4.35,21.74,4.35,0,0,8.7,4.35,8.7,0,8.7,0,4.35,0,8.7,0,4.35,0,0,13.04,0,4.35,4.35,0,0,4.35,0,0,0,0,0,0,0,0,0,13.04,4.35,4.35,0,0,4.35,8.7,4.35,8.7,13.04,4.35,0,8.7,4.35,0,0,0,0,0,4.35,0,4.35,0,0,0
2209,2210,0,Sentiment140, iremeber he told me dopeboys got them girls gone wild . Then i was jst listening to it !,20,25.89,93.3,15.86,25.77,4,20,70,40,25,20,10,0,0,5,5,5,0,5,5,0,5,0,25,0,0,0,10,0,0,0,0,0,0,0,25,0,0,5,5,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,5,0,20,0,5,10,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0
2210,2211,0,Sentiment140, is about to die. Coach trip C4 it's lols watch it!,14,48.63,50,1.06,25.77,2.8,7.14,64.29,35.71,14.29,0,0,0,0,0,0,14.29,0,14.29,14.29,7.14,0,0,21.43,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,28.57,0,7.14,7.14,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0
2211,2212,0,Sentiment140, is all i can say,8,11.86,50,7.84,25.77,2,12.5,62.5,37.5,12.5,12.5,12.5,0,0,0,0,0,0,0,25,0,0,0,25,0,0,0,25,12.5,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,2213,0,Sentiment140, Is anyone here?? Lori? Paige?,8,11.86,89.42,1,25.77,1.33,12.5,37.5,37.5,12.5,0,0,0,0,0,0,12.5,0,0,12.5,12.5,0,0,12.5,0,0,0,25,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,2214,1,Sentiment140, is bored but for some reason oddly happy,11,80.14,18.16,31.94,25.77,2.75,9.09,63.64,27.27,0,0,0,0,0,0,0,0,0,9.09,9.09,0,9.09,0,9.09,9.09,0,0,18.18,9.09,18.18,9.09,9.09,0,0,0,0,0,0,0,0,27.27,9.09,9.09,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,2215,1,Sentiment140," is happy today,  i spent quality time with my mommmm and idk why but i didn't see any nice dresses today! :s nothing nice to buy",29,16.68,1,95.26,99,5.8,13.79,75.86,41.38,13.79,13.79,13.79,0,0,0,0,0,0,6.9,6.9,3.45,6.9,10.34,13.79,10.34,0,3.45,6.9,3.45,10.34,10.34,0,0,0,0,0,0,0,0,0,17.24,0,3.45,0,3.45,3.45,6.9,3.45,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,13.79,0,10.34,0,0,10.34,0,0,0,6.9,0,0,3.45,0,3.45,0,0,3.45
2215,2216,0,Sentiment140, is having spag bowl.. was going to have a BBQ but tesco had no rolls at all ,20,52.71,15.86,15.86,25.77,4,5,65,50,0,0,0,0,0,0,0,0,5,10,25,0,5,5,30,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,10,10,5,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,2217,0,Sentiment140, graduation,4,93.26,50,1,25.77,1,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
2217,2218,0,Sentiment140,#NAME?,18,97.07,50,23.51,98.27,3.6,11.11,66.67,27.78,0,0,0,0,0,0,0,0,0,16.67,5.56,0,5.56,0,16.67,5.56,0,0,11.11,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,11.11,0,0,0,11.11,11.11,0,5.56,0,5.56,0,11.11,0,0,16.67,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0
2218,2219,1,Sentiment140, great great great great day! rock band singing is my new favorite!,15,70.69,50,43.37,99,3,20,80,13.33,6.67,6.67,6.67,0,0,0,0,0,0,0,6.67,0,0,0,13.33,40,0,0,13.33,0,33.33,33.33,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,26.67,0,0,0,26.67,0,0,6.67,0,13.33,0,0,13.33,0,20,0,0,0,0,0,0,0,0,0,0
2219,2220,0,Sentiment140, great.  I thinks Rags is sick.  This might mean a second ER vet visit this month.,19,49.71,50,81.22,25.77,3.17,5.26,73.68,31.58,15.79,5.26,5.26,0,0,0,0,10.53,5.26,0,10.53,0,0,0,26.32,15.79,0,0,15.79,0,10.53,5.26,5.26,0,0,0,5.26,0,0,0,0,15.79,10.53,0,0,5.26,0,0,0,0,0,0,5.26,0,5.26,0,0,5.26,0,0,0,5.26,0,0,15.79,5.26,10.53,5.26,0,5.26,0,0,0,0,0,0,5.26,0,0,0,5.26,0
2220,2221,0,Sentiment140, great. Can't get online at moms house....craptastic,11,93.26,18.16,31.94,99,2.2,18.18,54.55,18.18,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,9.09,9.09,0,0,18.18,0,9.09,9.09,0,0,0,0,9.09,9.09,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,18.18,0,0,0,18.18,0,0,18.18,0,9.09,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0
2221,2222,1,Sentiment140, greeeeattttt fuckingf night much bneeded!,8,93.26,10.58,7.84,1,2,50,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,25,12.5,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0
2222,2223,0,Sentiment140, grieving 4 a fam n our community whose 2 kids died after playing hide &amp; seek &amp; getting stuck n a car trunk.  Parents-watch ur babies!,30,93.26,99,3.37,25.77,6,20,63.33,20,10,6.67,0,3.33,3.33,0,0,3.33,6.67,3.33,0,0,0,0,13.33,3.33,3.33,3.33,13.33,0,6.67,3.33,3.33,0,0,3.33,26.67,10,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,20,13.33,0,0,3.33,3.33,6.67,3.33,0,10,3.33,3.33,3.33,0,3.33,0,0,0,6.67,6.67,0,6.67,0,0,0
2223,2224,0,Sentiment140," grrr my twitter doesn't work with my celphone, I dw WHY!!  but my brother's twitter does ï¿½.ï¿½  IT's not Fair..    T.T",26,6.37,2.76,63.54,25.77,4.33,19.23,65.38,42.31,19.23,15.38,15.38,0,0,0,0,3.85,0,3.85,11.54,3.85,3.85,7.69,11.54,3.85,0,3.85,7.69,0,7.69,3.85,3.85,0,3.85,0,11.54,3.85,0,0,3.85,11.54,0,3.85,0,0,0,7.69,0,0,0,0,0,0,0,0,0,15.38,11.54,3.85,0,0,0,0,15.38,0,0,0,0,0,3.85,7.69,0,0,0,0,7.69,0,7.69,0,0,0
2224,2225,0,Sentiment140, grrr why does maths have to be SO frustratingly annoying and mind boggiling   ,16,11.86,50,1,1,4,25,68.75,43.75,0,0,0,0,0,0,0,0,0,6.25,18.75,12.5,12.5,0,18.75,6.25,0,6.25,12.5,0,18.75,0,18.75,0,18.75,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0
2225,2226,0,Sentiment140, guess i didn't get the job...,9,46.37,1,58.07,25.77,2.25,11.11,66.67,33.33,11.11,11.11,11.11,0,0,0,0,0,11.11,0,11.11,0,0,11.11,33.33,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,11.11,22.22,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0
2226,2227,0,Sentiment140, guy troubles...he just has to have a girlfriend...,12,62.04,99,1,1,3,25,75,50,8.33,8.33,0,0,0,8.33,0,0,8.33,8.33,16.67,8.33,0,0,16.67,0,0,0,16.67,0,8.33,0,8.33,0,0,0,25,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,8.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,2228,1,Sentiment140, had a cool lil night. Now at Berrie's about to eat pizza waitin for @NOEL4PRESIDENT,18,98.87,50,58.07,98.27,3.6,16.67,66.67,38.89,0,0,0,0,0,0,0,0,5.56,22.22,5.56,11.11,0,0,11.11,11.11,0,0,11.11,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,11.11,0,0,0,11.11,5.56,0,0,5.56,0,0,5.56,11.11,0,22.22,0,11.11,11.11,0,0,0,0,0,0,11.11,0,5.56,5.56,0,0
2228,2229,1,Sentiment140," had a good weekend, looking forward to a great week x",14,99,50,52.86,99,3.5,28.57,71.43,28.57,0,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,14.29,7.14,0,0,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,7.14,0,0,21.43,7.14,7.14,21.43,0,7.14,0,0,0,0,0,0,0,0,0,0
2229,2230,0,Sentiment140, had a really bad day!!!,8,72.69,10.58,74.76,1,2,12.5,62.5,37.5,0,0,0,0,0,0,0,0,12.5,0,12.5,12.5,0,0,12.5,0,0,0,25,0,12.5,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,12.5,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
2230,2231,0,Sentiment140, haha my dragon jus tried to attack me,11,57.84,1,85.21,25.77,2.75,9.09,63.64,36.36,18.18,18.18,18.18,0,0,0,0,0,0,9.09,0,9.09,0,0,9.09,0,0,0,18.18,0,18.18,9.09,9.09,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,18.18,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,18.18,0,0,0
2231,2232,0,Sentiment140, hahah @annetteluna says to me: yea we need to go to target so we can get you a hotdog and you'll shut up,26,54.88,99,5.76,89.84,6.5,7.69,76.92,50,19.23,19.23,3.85,7.69,7.69,0,0,0,3.85,15.38,7.69,3.85,7.69,0,23.08,3.85,0,0,7.69,0,3.85,3.85,0,0,0,0,19.23,0,0,0,0,3.85,0,0,3.85,0,0,0,3.85,0,3.85,0,0,0,0,0,0,15.38,7.69,0,3.85,3.85,0,0,19.23,3.85,11.54,3.85,7.69,0,0,0,0,0,0,0,7.69,0,7.69,3.85,0,0
2232,2233,0,Sentiment140, Hanging by a moment by lifehouse always makes crave a boo.,14,99,50,13.15,25.77,3.5,21.43,71.43,28.57,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,14.29,0,14.29,0,0,14.29,0,7.14,0,0,0,0,7.14,0,7.14,0,0,0
2233,2234,0,Sentiment140, hangover,4,93.26,50,1,1,1,50,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,2235,1,Sentiment140,- HAPPY 8TH ANNIVERSARY TO US!!! Awww  Barry is about to take me 'somewhere' ...  Be back later!!,19,35.06,70.08,81.22,97.58,3.17,15.79,73.68,47.37,15.79,10.53,5.26,5.26,0,0,0,0,0,15.79,10.53,15.79,0,0,15.79,10.53,5.26,0,10.53,0,5.26,5.26,0,0,0,0,5.26,0,0,0,0,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,10.53,5.26,0,0,5.26,0,0,15.79,0,21.05,0,10.53,15.79,0,0,0,0,0,0,5.26,0,5.26,0,0,0
2235,2236,1,Sentiment140, happy day cash cash party in your bedroom on xm radio,14,97.73,98.33,52.86,99,3.5,14.29,71.43,21.43,7.14,7.14,0,0,7.14,0,0,0,0,14.29,0,0,0,0,0,7.14,0,0,14.29,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,21.43,7.14,0,14.29,0,0,0,0,0,21.43,0,14.29,7.14,0,14.29,7.14,14.29,0,0,0,0,0,0,0,0
2236,2237,1,Sentiment140, happy for you,6,93.26,99,1,99,1.5,16.67,50,33.33,16.67,16.67,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,33.33,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,2238,0,Sentiment140, Happy Graduation 8th ): I'll miss some of you a lot. Don't 4get to e-mail.  Lots of Love ~ *Olivia*,22,87.93,81.84,1,25.77,3.67,9.09,72.73,31.82,9.09,9.09,4.55,0,4.55,0,0,0,4.55,13.64,9.09,0,0,4.55,13.64,4.55,0,0,9.09,13.64,18.18,9.09,9.09,0,0,4.55,13.64,0,0,0,0,13.64,0,0,0,13.64,0,0,0,0,0,0,4.55,0,0,0,0,4.55,4.55,0,0,0,0,0,9.09,4.55,0,0,0,0,4.55,0,0,0,0,0,4.55,0,4.55,0,0,0
2238,2239,1,Sentiment140, happy juice. http://twitpic.com/4e4bz,11,93.26,50,1,99,2.2,18.18,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,18.18,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0
2239,2240,1,Sentiment140,-- happy mothers day mom!  http://twitpic.com/4x153,13,93.26,93.79,1.4,99,2.6,23.08,38.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,23.08,0,7.69,7.69,0,0,0,0,15.38,15.38,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,0,0,0,0,7.69,0,7.69,0,0,0
2240,2241,0,Sentiment140, Happy Saturday  But its closer to monday  but it's summer :-D,14,29.3,7.67,99,99,3.5,14.29,71.43,35.71,14.29,0,0,0,0,0,0,14.29,0,7.14,7.14,0,14.29,0,7.14,14.29,7.14,0,14.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,28.57,0,7.14,21.43,0,0,0,0,0,0,0,0,0,0,0,0
2241,2242,0,Sentiment140, harley told me here b-day is on the 17th of nov !!!! omdz,16,93.26,50,35.37,25.77,3.2,6.25,56.25,37.5,6.25,6.25,6.25,0,0,0,0,0,6.25,12.5,6.25,6.25,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,12.5,0,6.25,6.25,0,0,0,0,0,0,6.25,0,6.25,0,0,0
2242,2243,1,Sentiment140, Harry Potter! Yay!!!,6,93.26,50,1,99,1.2,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0
2243,2244,0,Sentiment140,#NAME?,12,99,20.24,1.79,1,3,16.67,66.67,33.33,0,0,0,0,0,0,0,0,16.67,8.33,8.33,0,0,0,8.33,0,0,0,16.67,0,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,16.67,16.67,8.33,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,8.33,0,0,0,0,0,0,8.33,8.33,0,0,0,0
2244,2245,0,Sentiment140, hate my liiiiiiiife,6,62.04,4.8,23.51,1,1.5,33.33,33.33,16.67,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,33.33,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,2246,1,Sentiment140, Hate this song  ? http://blip.fm/~5jg6f,12,81.63,50,1,1,2.4,8.33,33.33,8.33,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,16.67,0,8.33,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,8.33,0,0,0
2246,2247,0,Sentiment140, HATES ITUNES.,5,93.26,50,1,1,1.25,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,40,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
2247,2248,0,Sentiment140,#NAME?,17,93.26,72.17,6.2,1,3.4,11.76,64.71,35.29,5.88,0,0,0,0,0,0,5.88,11.76,5.88,0,5.88,5.88,0,11.76,0,0,0,11.76,0,5.88,0,5.88,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,0,0,0,0,0,11.76,0,11.76,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0
2248,2249,0,Sentiment140," hates work, BEYOND wants to go on tour",11,99,50,31.94,1,2.75,9.09,63.64,27.27,0,0,0,0,0,0,0,0,0,27.27,0,9.09,0,0,27.27,0,0,0,18.18,0,9.09,0,9.09,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,36.36,9.09,27.27,9.09,18.18,0,9.09,0,0,0,0,0,0,0,0,0,0,0
2249,2250,1,Sentiment140,- Have a GREAT Sunday... be blessed and encouraged!! I'm going to PASS OUT now. haha Earlier than usual... yay!  GOD BLESS YOU!!!,25,73.88,65.56,99,99,2.78,16,88,40,8,8,4,0,4,0,0,0,4,12,12,4,4,0,20,16,8,0,8,0,24,24,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,4,0,4,4,0,4,20,4,28,8,4,16,0,0,0,0,12,0,8,0,4,4,0,0
2250,2251,0,Sentiment140, have to do the dishes,8,93.26,50,1,25.77,2,12.5,62.5,50,0,0,0,0,0,0,0,0,12.5,12.5,25,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,2252,0,Sentiment140, have to leave for class...,8,99,50,7.84,25.77,2,12.5,62.5,37.5,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0
2252,2253,0,Sentiment140, have to leave soon,7,68.29,50,89.63,25.77,1.75,14.29,57.14,42.86,0,0,0,0,0,0,0,0,0,14.29,14.29,14.29,0,0,28.57,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,14.29,28.57,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0
2253,2254,0,Sentiment140, have to work on homework tmrw...,9,98.87,50,4.97,25.77,2.25,22.22,55.56,33.33,0,0,0,0,0,0,0,0,0,22.22,11.11,0,0,0,11.11,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,22.22,0,11.11,0,11.11,0,22.22,0,11.11,0,0,0,0,0,0,0,0,0
2254,2255,1,Sentiment140, having a good day,7,93.26,50,13.15,99,1.75,14.29,57.14,28.57,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,14.29,0,0,0,28.57,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0
2255,2256,1,Sentiment140,#NAME?,10,93.26,50,1,25.77,2.5,30,60,40,0,0,0,0,0,0,0,0,20,0,10,0,10,0,10,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2256,2257,0,Sentiment140, having just a Horrible Sad day. i hate those so much.,14,14.58,23.75,13.15,1,2.8,14.29,78.57,42.86,14.29,7.14,7.14,0,0,0,0,7.14,7.14,0,7.14,14.29,7.14,0,14.29,14.29,0,0,14.29,7.14,21.43,0,21.43,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0
2257,2258,0,Sentiment140, Having no money sucks.,7,29.3,1,1,1,1.75,14.29,57.14,28.57,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,28.57,0,0,0,28.57,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,14.29,14.29,0,0,0,0
2258,2259,0,Sentiment140, having trouble sleeping.,6,62.04,50,1,1,1.5,50,50,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,33.33,16.67,0,0,33.33,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,2260,0,Sentiment140, he always does this!,7,5.89,92.33,1,25.77,1.75,14.29,57.14,42.86,28.57,14.29,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,14.29,0,0,0,28.57,0,0,0,0,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0
